community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:IBaFpR6bXy/ceEPj1/j+Z9hFZNQ=,S0,9.779930114746094E-4,S,143.88.11.10,46583,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709416549372087E9,CadMM2H0xk9Lh9ej3,2024-03-02T21:55:49.372Z,Initial Access,Duplicate,Duplicate,Duplicate
1:rOwHo38nvccTGA8jOBHFfTacMfA=,S0,0.0015261173248291016,S,143.88.11.10,39685,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709308279253461E9,C94a714P8dWKIdDHC,2024-03-01T15:51:19.253Z,Initial Access,Duplicate,Duplicate,Duplicate
1:yCXiI2TPSyplcpcNRUFU7HTWUDw=,S0,0.0011448860168457031,S,143.88.5.14,44155,143.88.6.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.709412453989437E9,Cpw7BS252N8IdIwHxd,2024-03-02T20:47:33.989Z,Initial Access,Duplicate,Duplicate,Duplicate
1:eqJGnMxC38W4nFS1JNEAYH7+9Gg=,S0,0.0013689994812011719,S,143.88.8.12,36071,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.709290285266497E9,Ck14KKBOYtJkmsUpb,2024-03-01T10:51:25.266Z,Initial Access,Duplicate,Duplicate,Duplicate
1:e5zGCeng+o+ayUDJr0OwrLWqElU=,S0,0.001569986343383789,S,143.88.13.12,34827,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709152379701585E9,CCmAFt2Rf7Mrmeya61,2024-02-28T20:32:59.701Z,Initial Access,Duplicate,Duplicate,Duplicate
1:kBa+Il7403AjMYrM/kDxmJ1+VOw=,S0,0.0019981861114501953,S,143.88.11.10,37139,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709284360532173E9,CkMsMt4aS1m9PGOwHk,2024-03-01T09:12:40.532Z,Initial Access,Duplicate,Duplicate,Duplicate
1:xZso2neZMPKrY4Lh+QhdwB6KWTM=,SF,0.16841506958007812,ShADTaFdftR,143.88.15.10,33721,143.88.1.21,80,false,false,0,569,3460,24,tcp,202,1672,16,http,1.709240743436524E9,CAoaHvOVY1egXwIFh,2024-02-29T21:05:43.436Z,Initial Access,T1190,True,none
1:xY/fazQWK9DMUAqEMstLpSntrj0=,S0,0.0014600753784179688,S,143.88.14.11,38581,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709250481740772E9,C9lgbW2Wq1hweMYV65,2024-02-29T23:48:01.740Z,Initial Access,Duplicate,Duplicate,Duplicate
1:kgqd6OmeguNZ9QPsaU6mnr23SD8=,S0,0.0017020702362060547,S,143.88.8.12,44305,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.70930699348037E9,C2FDpPbMgVnIQUnk4,2024-03-01T15:29:53.480Z,Initial Access,Duplicate,Duplicate,Duplicate
1:DTBYqKSGY9RK7t1ZauyHnNjcHwo=,RSTO,0.19751191139221191,ShADTdtTtR,143.88.1.18,39629,143.88.2.20,445,false,false,0,7573,34900,88,tcp,2102,12392,76,"gssapi,smb,ntlm",1.709207795426013E9,ChSHC34ww2jJdHBhn5,2024-02-29T11:56:35.426Z,Initial Access,Duplicate,Duplicate,Duplicate
1:V8r4RsnEOsv0qqPglWkSg3C2/xY=,S0,0.0013630390167236328,S,143.88.5.14,43323,143.88.6.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.709267255132197E9,CWoi0h2nmrEi4DWs65,2024-03-01T04:27:35.132Z,Initial Access,Duplicate,Duplicate,Duplicate
1:Woi69ISjYNdS4C+UAB6qG7hN37g=,S0,0.0013730525970458984,S,143.88.3.11,45257,143.88.4.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709189894469785E9,Cl4NAC1HyaRVFC2rj,2024-02-29T06:58:14.469Z,Initial Access,Duplicate,Duplicate,Duplicate
1:J3Am/IVLkZ5SqIjGhOrOGPO+/pA=,S0,0.0013828277587890625,S,143.88.5.14,33211,143.88.6.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.709313040202568E9,CbPNvv2kaSMffJ8HXl,2024-03-01T17:10:40.202Z,Initial Access,Duplicate,Duplicate,Duplicate
1:1xngQ0p/gs/t4YHIKTN2FoAmFyk=,S0,0.0014348030090332031,S,143.88.8.12,37675,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.709122778258747E9,CSc8ZU34AX0DO5H9J6,2024-02-28T12:19:38.258Z,Initial Access,Duplicate,Duplicate,Duplicate
1:6ZzF0YiBS5a844C1WANIjj6d84g=,S0,0.001672983169555664,S,143.88.15.10,36783,143.88.1.19,445,false,false,0,0,240,4,tcp,0,0,0,,1.709386944475119E9,CFd3J34HcCVPKmhB37,2024-03-02T13:42:24.475Z,Initial Access,Duplicate,Duplicate,Duplicate
1:y2KT6SIYubxd46nc/fnNlK++krI=,S0,0.0026521682739257812,S,143.88.3.11,42821,143.88.4.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709169375857746E9,CynSQf2c70x6CWZ0Cb,2024-02-29T01:16:15.857Z,Initial Access,Duplicate,Duplicate,Duplicate
1:oYkDUmqxYAoivo2F0GyZon8J9yw=,RSTR,3.2842559814453125,ShADTdtTtaTtFr,143.88.1.18,42881,143.88.2.20,445,false,false,0,15663,75840,244,tcp,4923,30332,204,"ntlm,dce_rpc,smb,gssapi",1.709343261195977E9,CdNFov1VHt4n5DXhP1,2024-03-02T01:34:21.195Z,Initial Access,Duplicate,Duplicate,Duplicate
1:Hlw6SxGwCxa7X2gM6TUH2fMCkVs=,SF,0.10737109184265137,ShADTadtFf,143.88.13.12,36399,143.88.14.10,80,false,false,0,573,3572,24,tcp,202,1672,16,http,1.709337502098073E9,CRnSgI2aYN62o7RcN2,2024-03-01T23:58:22.098Z,Initial Access,T1190,True,none
1:Pdc4Wiw0HA5ki9LcPPTCvxsXwC8=,S0,0.0013039112091064453,S,143.88.11.10,35683,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709422154014161E9,Czfw6oiBHp5cjeJVh,2024-03-02T23:29:14.014Z,Initial Access,Duplicate,Duplicate,Duplicate
1:hfJxMVTLdklsMQ4b7GCmSrpgRH0=,SF,0.10252904891967773,ShADTadtFf,143.88.8.12,38069,143.88.9.14,80,false,false,0,618,3752,24,tcp,201,1668,16,http,1.709180226252671E9,CZ37MQ3HPGlbjzWcbk,2024-02-29T04:17:06.252Z,Initial Access,T1190,True,none
1:n8NoLK0Q2+2GWppA3lQ2YESXjlQ=,SF,0.10311007499694824,ShADTadtFf,143.88.14.11,37221,143.88.15.14,80,false,false,0,619,3756,24,tcp,202,1672,16,http,1.709251417256744E9,CtsPxF4a2YbnQYJPRd,2024-03-01T00:03:37.256Z,Initial Access,T1190,True,none
1:ZVYdT6+C7yQPnOrD+QeYmnRT7C8=,SF,0.1079719066619873,ShADTadtFf,143.88.14.11,46375,143.88.15.14,80,false,false,0,604,3696,24,tcp,202,1672,16,http,1.709227250353398E9,COwikn35F1fnyfups1,2024-02-29T17:20:50.353Z,Initial Access,T1190,True,none
1:j16RbR5Qq9kcnSUMi5tHnt0QSa0=,SF,0.11143803596496582,ShADTadtFf,143.88.1.18,37831,143.88.2.21,80,false,false,0,616,3744,24,tcp,201,1668,16,http,1.709420507808399E9,Ch5dnq4rR1F6k2Qi27,2024-03-02T23:01:47.808Z,Initial Access,T1190,True,none
1:NBeCsI2fdmzuJ5wHXOSqwH8GIf8=,SF,0.11781191825866699,ShADTadtFf,143.88.13.12,33205,143.88.14.10,80,false,false,0,606,3704,24,tcp,202,1672,16,http,1.70939876657371E9,CTJ5TB2Pt1SNYKtxfl,2024-03-02T16:59:26.573Z,Initial Access,T1190,True,none
1:8YD82/HNeLZnOPzREGCPcxpaX4I=,S0,0.0013511180877685547,S,143.88.2.17,36815,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709241619860039E9,CpFhpg4O6kU2Fi819i,2024-02-29T21:20:19.860Z,Initial Access,Duplicate,Duplicate,Duplicate
1:wkTpjRUYbcwDfRpdY9auY/zmUAs=,SF,0.09409713745117188,ShADTadtFf,143.88.13.12,45121,143.88.14.10,80,false,false,0,569,3556,24,tcp,202,1672,16,http,1.709420286486352E9,CMyYM5ruu9dqJd1v2,2024-03-02T22:58:06.486Z,Initial Access,T1190,True,none
1:3csoBpJxJCxw1qCS4DdooR4tUjQ=,SF,0.16382884979248047,ShADTadtFf,143.88.15.10,36929,143.88.1.21,80,false,false,0,620,3760,24,tcp,202,1672,16,http,1.709178238373403E9,CzMyRF3GEJRylI4pFh,2024-02-29T03:43:58.373Z,Initial Access,T1190,True,none
1:387d5kqrwXPhfSCnjPyXVeEvVyc=,S0,9.300708770751953E-4,S,143.88.4.11,43735,143.88.5.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709410526380008E9,CWgnwW1ktIPaetUSBh,2024-03-02T20:15:26.380Z,Initial Access,Duplicate,Duplicate,Duplicate
1:5yhmiU/TieDWvBf+9Nxl2h9MeCA=,S0,0.0013260841369628906,S,143.88.11.10,43163,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709402262388331E9,C2QFUk4213Ubdy5OC8,2024-03-02T17:57:42.388Z,Initial Access,Duplicate,Duplicate,Duplicate
1:h7UlQG50i2bJzx56cEvU2TwZTDE=,S0,0.0016698837280273438,S,143.88.15.10,34195,143.88.1.19,445,false,false,0,0,240,4,tcp,0,0,0,,1.709403467553956E9,CKeuPy3zAx1VtRG0j,2024-03-02T18:17:47.553Z,Initial Access,Duplicate,Duplicate,Duplicate
1:FRZkPoX0XFOLvBrUO4FbUkW6yRY=,S0,0.0021131038665771484,S,143.88.11.10,37559,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709359960631006E9,CpxO0x2VqznTZQruKa,2024-03-02T06:12:40.631Z,Initial Access,Duplicate,Duplicate,Duplicate
1:VhoU9j0fvHsnbAQfHr8n8dFae9I=,SF,0.09669017791748047,ShADTadtFf,143.88.15.10,35521,143.88.1.21,80,false,false,0,616,3744,24,tcp,202,1672,16,http,1.709419763540768E9,CWoHKl4d6anJg85v5e,2024-03-02T22:49:23.540Z,Initial Access,T1190,True,none
1:8mgQCy7BMYK88bLlcdT3gQvgwt8=,SF,0.10290312767028809,ShADTadtFf,143.88.15.10,37781,143.88.1.21,80,false,false,0,610,3720,24,tcp,202,1672,16,http,1.709214696472761E9,C0WyZF2K50dadq82S4,2024-02-29T13:51:36.472Z,Initial Access,T1190,True,none
1:G56tq9kmV2FFH7fqBaZdt0eZjEQ=,SF,0.10702300071716309,ShADTadtFf,143.88.7.11,38545,143.88.8.10,80,false,false,0,617,3748,24,tcp,201,1668,16,http,1.709118727531277E9,CgsdlL1WTEcgwoLYl5,2024-02-28T11:12:07.531Z,Initial Access,T1190,True,none
1:JzKgQCOSxAvpFuBjskgI1P3yTQs=,SF,0.12877202033996582,ShADTadtFf,143.88.15.10,44625,143.88.1.21,80,false,false,0,617,3748,24,tcp,202,1672,16,http,1.709301730041536E9,Cj1xLG21Y0FV4TQCKl,2024-03-01T14:02:10.041Z,Initial Access,T1190,True,none
1:v3CEAIHxceBuJFD9rLAN8ss9FVY=,RSTR,1.4669749736785889,ShADTdtTtTtFar,143.88.1.18,37381,143.88.2.20,445,false,false,0,16103,77756,256,tcp,5218,31256,200,"ntlm,dce_rpc,smb,gssapi",1.709297773182343E9,CKmmk21emmx7pow5y8,2024-03-01T12:56:13.182Z,Initial Access,Duplicate,Duplicate,Duplicate
1:Th6+yrW4dE/xPwHRnGzC51KNM80=,RSTR,0.8323080539703369,ShADTdtTtTtFar,143.88.1.18,34249,143.88.2.20,445,false,false,0,15015,70492,200,tcp,4510,26968,172,"gssapi,dce_rpc,smb,ntlm",1.709361431142763E9,CtiQv84Zm7dtfbbHeb,2024-03-02T06:37:11.142Z,Initial Access,Duplicate,Duplicate,Duplicate
1:7vHv0vmsspzRQ47U4ndnQhLAM0o=,RSTR,1.5269379615783691,ShADTdtTtTtFar,143.88.1.18,40205,143.88.2.20,445,false,false,0,15455,74124,236,tcp,4774,28440,180,"ntlm,dce_rpc,smb,gssapi",1.709291297360946E9,Cm7qYT3aUMHs8ym5Qd,2024-03-01T11:08:17.360Z,Initial Access,Duplicate,Duplicate,Duplicate
1:DsagN6z4j9+Jgl1rE5jXPus5ZQo=,S0,0.001230001449584961,S,143.88.9.12,42941,143.88.10.11,445,false,false,0,0,240,4,tcp,0,0,0,,1.711529000796368E9,Co3leoeOKgm8QUqd5,2024-03-27T08:43:20.796Z,Initial Access,Duplicate,Duplicate,Duplicate
1:zs8QLwmzGqzNSHqsnVowvJyt2Ik=,S0,0.0013821125030517578,S,143.88.4.11,41001,143.88.5.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711559971686797E9,CQ9zXq1zbcNj1CMiKb,2024-03-27T17:19:31.686Z,Initial Access,Duplicate,Duplicate,Duplicate
1:UhIbu5X5S1rXXd4N02V2+iNc0DU=,S0,0.0017910003662109375,S,143.88.6.11,42607,143.88.7.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711300212729864E9,CWwfBE26InWTcm89Si,2024-03-24T17:10:12.729Z,Initial Access,Duplicate,Duplicate,Duplicate
1:5+AR3ajzshfX9mZmhOhyzwES6I0=,SF,0.10834288597106934,ShADTadtFf,143.88.8.12,43601,143.88.9.14,80,false,false,0,572,3568,24,tcp,201,1668,16,http,1.711316283130078E9,Co7Tuj1KaDc1yASXIc,2024-03-24T21:38:03.130Z,Initial Access,T1190,True,none
1:mwj1ReEhYVh8bDp689h7A9bBODE=,RSTO,0.3992760181427002,ShADTFadtR,143.88.1.18,41713,143.88.2.20,445,false,false,0,73,1316,20,tcp,174,1352,12,gssapi,1.711308512731378E9,CVs5QW3xZV5ZuuvmY9,2024-03-24T19:28:32.731Z,Initial Access,Duplicate,Duplicate,Duplicate
1:Pyqdy9gq2c/T8JEYMpMcckAWUQA=,S0,0.0011129379272460938,S,143.88.5.14,43589,143.88.6.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.711582744397229E9,CHIF5O2h5Uvavb0bUl,2024-03-27T23:39:04.397Z,Initial Access,Duplicate,Duplicate,Duplicate
1:+aQdYEs9AikJVSXvIjkBJSx7JMA=,S0,0.0014729499816894531,S,143.88.8.12,45581,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.711558898743601E9,Crp1Kx3UC8bLCtiT4,2024-03-27T17:01:38.743Z,Initial Access,Duplicate,Duplicate,Duplicate
1:Lv2TE6k1uXQG0ulwBjp9U3FUrp0=,SF,0.09587693214416504,ShADTadtFf,143.88.4.11,37057,143.88.5.11,80,false,false,0,617,3748,24,tcp,201,1668,16,http,1.711238952085987E9,C9Vu7k350TdIUVI3Z,2024-03-24T00:09:12.085Z,Initial Access,T1190,True,none
1:PxIvDaw3+M7vbfqbfEsI6/8svw8=,S0,9.989738464355469E-4,S,143.88.7.11,37029,143.88.8.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.711272330982346E9,CM5QrM1w3WOgP9mW28,2024-03-24T09:25:30.982Z,Initial Access,Duplicate,Duplicate,Duplicate
1:BdXE4o/YWTnfhAhf3O8Mpr7qEt8=,S0,0.0013079643249511719,S,143.88.13.12,34661,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711293111168804E9,C3tFqe3wO70dA3L5W1,2024-03-24T15:11:51.168Z,Initial Access,Duplicate,Duplicate,Duplicate
1:DXT1FOd17hFCyHq80EbWdjMfmpQ=,S0,6.930828094482422E-4,S,143.88.7.11,46181,143.88.8.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.711504958902426E9,CXzDfz1fGhwgom2r8,2024-03-27T02:02:38.902Z,Initial Access,Duplicate,Duplicate,Duplicate
1:XvLUxIKwXUTkiOwVVAThUuXkXdk=,S0,0.001222848892211914,S,143.88.14.11,34925,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711532030371391E9,Ce9Huj44qaJjhNqPBc,2024-03-27T09:33:50.371Z,Initial Access,Duplicate,Duplicate,Duplicate
1:x9Xc//5g+1AhmTfW9S534sqQjJs=,S0,0.0013649463653564453,S,143.88.5.14,40999,143.88.6.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.711250674524995E9,Ca9jmx18KlFCywPAZb,2024-03-24T03:24:34.524Z,Initial Access,Duplicate,Duplicate,Duplicate
1:64MbLeT2FXtN7M7K4PPoJkx9s2c=,S0,0.0013699531555175781,S,143.88.2.17,42643,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711243280570097E9,CHHnWt48VWVXsYLYm4,2024-03-24T01:21:20.570Z,Initial Access,Duplicate,Duplicate,Duplicate
1:EnKw3mnJ9wb39k7RpNzV2p+muHk=,S0,0.0016450881958007812,S,143.88.8.12,42145,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.71129404838551E9,CJ2U1l3zcibIrQHkkf,2024-03-24T15:27:28.385Z,Initial Access,Duplicate,Duplicate,Duplicate
1:ad85tk9WZDJz2NQE/uhOmCCtLy4=,SF,0.09801793098449707,ShADTadtFf,143.88.14.11,38487,143.88.15.14,80,false,false,0,571,3564,24,tcp,202,1672,16,http,1.711274147114928E9,CIz0Bb2DRc6BTxGHIj,2024-03-24T09:55:47.114Z,Initial Access,T1190,True,none
1:rAzNbUZ+RNjxLoTqgdNgaVskPWE=,SF,0.10144901275634766,ShADTadtFf,143.88.4.11,41355,143.88.5.11,80,false,false,0,604,3696,24,tcp,201,1668,16,http,1.711579873469008E9,Clki4c3K4vLb0MXZUj,2024-03-27T22:51:13.469Z,Initial Access,T1190,True,none
1:SL0QwHbmAf0lZDcoqEqvIx7xxgI=,RSTO,0.20429587364196777,ShADTdtTtR,143.88.12.12,41993,143.88.13.10,445,false,false,0,11273,50948,112,tcp,2606,15656,100,"ntlm,smb,gssapi",1.711269875252274E9,Ce5mvk4UyRoHLQ9iM7,2024-03-24T08:44:35.252Z,Initial Access,Duplicate,Duplicate,Duplicate
1:E4iMMuG0fhtbdaKICnWRXsA/2FI=,SF,0.09403800964355469,ShADTadtFf,143.88.15.10,43123,143.88.1.21,80,false,false,0,604,3696,24,tcp,202,1672,16,http,1.711513087788738E9,CWLAuB1traXA9qYfa,2024-03-27T04:18:07.788Z,Initial Access,T1190,True,none
1:9+3tWE0oFqALWtyQjwUZWdYD0PM=,SF,0.09540581703186035,ShADTadtFf,143.88.8.12,43515,143.88.9.14,80,false,false,0,605,3700,24,tcp,201,1668,16,http,1.711246694700586E9,CxmX5Lt0xOJAEf9d6,2024-03-24T02:18:14.700Z,Initial Access,T1190,True,none
1:xVhLiYGD6NXy2/lBnmivWpCQnDk=,SF,0.10313296318054199,ShADTadtFf,143.88.12.12,37109,143.88.13.14,80,false,false,0,574,3576,24,tcp,202,1672,16,http,1.711552130500811E9,C0K2ep2bgBexmUuiB3,2024-03-27T15:08:50.500Z,Initial Access,T1190,True,none
1:yfn+c93IHadrwdEU5N1Xv6Ku3s0=,RSTR,10.589214086532593,ShADTadtTtTtFr,143.88.1.18,39091,143.88.2.20,445,false,false,0,16035,75280,208,tcp,5122,31960,220,"ntlm,dce_rpc,gssapi,smb",1.711316000577682E9,CXTnCl4vi9NcjHU7c9,2024-03-24T21:33:20.577Z,Initial Access,Duplicate,Duplicate,Duplicate
1:Xb8hjSfytyOyeFsH28vNiYInwZs=,SF,0.101898193359375,ShADTadtFf,143.88.5.14,38399,143.88.6.12,80,false,false,0,603,3692,24,tcp,201,1668,16,http,1.71125898170921E9,C5de0P3nDPuPe3c8mi,2024-03-24T05:43:01.709Z,Initial Access,T1190,True,none
1:8YmImb8lfn9okEIdawNzaMyD0rs=,S0,0.0016100406646728516,S,143.88.3.11,40143,143.88.4.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711574642721229E9,CfucMF4NScdDI9uqq5,2024-03-27T21:24:02.721Z,Initial Access,Duplicate,Duplicate,Duplicate
1:o1E3RrHCtVy85a6Uweo+zbGNLWY=,SF,0.09382009506225586,ShADTadtFf,143.88.14.11,44611,143.88.15.14,80,false,false,0,620,3760,24,tcp,202,1672,16,http,1.711522264233749E9,CnvDIo3UgvXCR9oAI4,2024-03-27T06:51:04.233Z,Initial Access,T1190,True,none
1:1w4v/poATOs9gTs2+H9/ArNHhMM=,SF,0.1005561351776123,ShADTadtFf,143.88.8.12,41925,143.88.9.14,80,false,false,0,621,3764,24,tcp,201,1668,16,http,1.711538118420575E9,C5dHsq2ADPIgQf1erk,2024-03-27T11:15:18.420Z,Initial Access,T1190,True,none
1:+zkd3+0x1mSXemUWSXp8fiaK0LE=,S0,9.319782257080078E-4,S,143.88.13.12,43337,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711508234019243E9,CItdqxMHQXAc4prOf,2024-03-27T02:57:14.019Z,Initial Access,Duplicate,Duplicate,Duplicate
1:mtTt/F+Ee3Pmkv8TWItxjA2rOEI=,S0,0.0012478828430175781,S,143.88.4.11,44187,143.88.5.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711525043966264E9,CTlJa6350vaWTR6Zg6,2024-03-27T07:37:23.966Z,Initial Access,Duplicate,Duplicate,Duplicate
1:LlVJQv4edh0gcw+SpdxyqbVePaE=,S0,0.0013649463653564453,S,143.88.13.12,33849,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711565950774652E9,CvZewD4dVN8a1ng2R3,2024-03-27T18:59:10.774Z,Initial Access,Duplicate,Duplicate,Duplicate
1:HJ6T7fKndV3bflUcACy2u9v7dtU=,SF,0.0939788818359375,ShADTadtFf,143.88.12.12,45967,143.88.13.14,80,false,false,0,621,3764,24,tcp,202,1672,16,http,1.711525934759382E9,C5BgrP1Mn3MA5FocVc,2024-03-27T07:52:14.759Z,Initial Access,T1190,True,none
1:ZNkiCf0aowXQVWwJlOGlPCjC4oY=,SF,0.09549307823181152,ShADTadtFf,143.88.5.14,46721,143.88.6.12,80,false,false,0,605,3700,24,tcp,201,1668,16,http,1.711547672270421E9,CqmNYGTZpPesXcmk5,2024-03-27T13:54:32.270Z,Initial Access,T1190,True,none
1:wW25atVnT3ymhBEolKOcVhySP84=,S0,0.0013699531555175781,S,143.88.5.14,34645,143.88.6.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.711245996868448E9,CaxkDM1UMkbegC81nb,2024-03-24T02:06:36.868Z,Initial Access,Duplicate,Duplicate,Duplicate
1:FOfNKzMXzfuXOrnb6DajvRWgd4Y=,S0,5.350112915039062E-4,S,143.88.9.12,34091,143.88.10.11,445,false,false,0,0,240,4,tcp,0,0,0,,1.711322725037628E9,CkAzOF28J1sBdiskQf,2024-03-24T23:25:25.037Z,Initial Access,Duplicate,Duplicate,Duplicate
1:Eeut69yH5kvME2+E0a3p+Q07ngQ=,S0,5.819797515869141E-4,S,143.88.8.12,33789,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.711324133230382E9,CJuaKb1BxC9BP4L8Za,2024-03-24T23:48:53.230Z,Initial Access,Duplicate,Duplicate,Duplicate
1:GVAfEoKYPrJ9q0v2AM0yBzmUpKs=,S0,0.001116037368774414,S,143.88.9.12,33631,143.88.10.11,445,false,false,0,0,240,4,tcp,0,0,0,,1.711279863114882E9,C9rb331C5Jtcqajcpi,2024-03-24T11:31:03.114Z,Initial Access,Duplicate,Duplicate,Duplicate
1:g9Jef3d8SESYncLJuoQNnmgDl2o=,SF,0.0978231430053711,ShADTadtFf,143.88.5.14,35383,143.88.6.12,80,false,false,0,609,3716,24,tcp,201,1668,16,http,1.711559687272179E9,CkZWrcyglD61pdO32,2024-03-27T17:14:47.272Z,Initial Access,T1190,True,none
1:zV8BI3SBW3H3Ata/DgdJw50mA/s=,SF,0.09678792953491211,ShADTadtFf,143.88.9.12,38851,143.88.10.14,80,false,false,0,573,3572,24,tcp,201,1668,16,http,1.711530659124566E9,C2kDtg1LdQNDYxmmGi,2024-03-27T09:10:59.124Z,Initial Access,T1190,True,none
1:QO7eLyxuZxSbyuV/NiigLZj8Vzo=,SF,0.09925389289855957,ShADTadtFf,143.88.13.12,43121,143.88.14.10,80,false,false,0,622,3768,24,tcp,202,1672,16,http,1.711557555148435E9,CeYkNZ10ovEKR0UDb,2024-03-27T16:39:15.148Z,Initial Access,T1190,True,none
1:CSYdGLtuCXPPvnhr//TMAlp+yHo=,SF,0.09511399269104004,ShADTadtFf,143.88.5.14,33201,143.88.6.12,80,false,false,0,607,3708,24,tcp,201,1668,16,http,1.711573714532749E9,CVlp6v44HiAaTEe6V9,2024-03-27T21:08:34.532Z,Initial Access,T1190,True,none
1:jR3F7WtpcCDSDVVo3Aah5a5Ug4g=,S0,0.001425027847290039,S,143.88.14.11,46457,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711499067842514E9,CnjOdW1TmFSTCV7cO9,2024-03-27T00:24:27.842Z,Initial Access,Duplicate,Duplicate,Duplicate
1:ViP1vZHGIwY6biPdRrLMTEUyJuU=,S0,0.0015249252319335938,S,143.88.9.12,42637,143.88.10.11,445,false,false,0,0,240,4,tcp,0,0,0,,1.711276581659285E9,CQrVIi2dhanmfp3ih8,2024-03-24T10:36:21.659Z,Initial Access,Duplicate,Duplicate,Duplicate
1:m1WPjE25eDN+5jQB3yiXzHSmPFw=,S0,0.0025458335876464844,S,143.88.14.11,42681,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711243340491475E9,C3Cjb3koHvps9k7P2,2024-03-24T01:22:20.491Z,Initial Access,Duplicate,Duplicate,Duplicate
1:9yig6h9S3j2MMB4zlN9Lc7mi9/k=,SF,0.0969839096069336,ShADTadtFf,143.88.15.10,44517,143.88.1.21,80,false,false,0,573,3572,24,tcp,202,1672,16,http,1.711579061200643E9,CiuKvs4DjpjS7OzpSb,2024-03-27T22:37:41.200Z,Initial Access,T1190,True,none
1:K4VeFUDll1aEbu+iJ0EW/ToD4vg=,SF,0.09424114227294922,ShADTadtFf,143.88.12.12,36867,143.88.13.14,80,false,false,0,610,3720,24,tcp,202,1672,16,http,1.711277093744057E9,CR2hN11gIId0nqPey6,2024-03-24T10:44:53.744Z,Initial Access,T1190,True,none
1:WU0ghvd+zv/y0hHDRycvwjF8svc=,S0,0.0010869503021240234,S,143.88.13.12,37679,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711579836778424E9,C4YApjngBu9Qln2l3,2024-03-27T22:50:36.778Z,Initial Access,Duplicate,Duplicate,Duplicate
1:42Xgxp2P38qKKY4Luh5cYDzUqG0=,S0,0.001283884048461914,S,143.88.6.11,38045,143.88.7.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711536974665966E9,C6D5xWfKAGRAf2jeb,2024-03-27T10:56:14.665Z,Initial Access,Duplicate,Duplicate,Duplicate
1:MoNKXw9nZ0kmrIgxgqoRwa64nCA=,S0,9.639263153076172E-4,S,143.88.11.10,33301,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.71153311207425E9,Cb9I7N2Cvkb8vg8kI,2024-03-27T09:51:52.074Z,Initial Access,Duplicate,Duplicate,Duplicate
1:XtvbSTwag8whK3HQe/R4vXppawk=,S0,0.0011680126190185547,S,143.88.14.11,44201,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711510658280351E9,CDA10bZdVqgemT0ff,2024-03-27T03:37:38.280Z,Initial Access,Duplicate,Duplicate,Duplicate
